RETURN_ID,FILING_TYPE,EIN,TAX_PERIOD,SUB_DATE,TAXPAYER_NAME,RETURN_TYPE,DLN,OBJECT_ID
14059748,EFILE,236207344,201605,1/5/2017 9:47:57 AM,BENJAMIN AND FREDORA K WOLF MEMORIAL FDN CO SUE GLEEKSMAN,990PF,93491246001016,201612469349100101
14059747,EFILE,954569162,201512,1/5/2017 9:47:56 AM,BILLY AND AUDREY L WILDER FOUNDATION,990PF,93491246000116,201612469349100011
14059750,EFILE,346511324,201605,1/5/2017 9:47:57 AM,JONES GERTRUDE CHAR TRUST,990PF,93491246004516,201612469349100451
14059760,EFILE,205747217,201512,1/5/2017 9:48:01 AM,WILLIAM F AND PATRICIA L MILLER FAMILY FOUNDATION,990PF,93491252001086,201632529349100108
14059744,EFILE,880291463,201512,1/5/2017 9:47:55 AM,NEVADA PARTNERS INC,990PF,93491251001106,201602519349100110
14059746,EFILE,651246017,201512,1/5/2017 9:47:56 AM,PALMER PHILANTHROPIC FOUNDATION,990PF,93491252007106,201602529349100710
14059742,EFILE,112715275,201510,1/5/2017 9:47:55 AM,JACK D COHEN FOUNDATION INC,990PF,93491250001056,201602509349100105
14059743,EFILE,346512436,201605,1/5/2017 9:47:55 AM,E S PRENTISS FB BEREA COLL KY,990PF,93491250002156,201602509349100215
14059739,EFILE,621725069,201512,1/5/2017 9:47:54 AM,HUSEBY FAMILY FOUNDATION,990PF,93491247006006,201602479349100600
14059741,EFILE,753008400,201606,1/5/2017 9:47:54 AM,ROTARY CLUB OF ORCHID ISLAND CHARITIBLE FOUNDATION INC,990PF,93491250000556,201602509349100055
14059757,EFILE,454480517,201512,1/5/2017 9:48:00 AM,SUMMER WIND FOUNDATION INC,990PF,93491251006016,201612519349100601
14059350,EFILE,900498536,201512,1/5/2017 8:43:47 AM,OASIS HAVEN US,990EZ,93492252003106,201602529349200310
14059349,EFILE,364722190,201512,1/5/2017 8:43:46 AM,SONOMA COUNTY WOMENS SOCCER LEAGUE,990EZ,93492252001256,201602529349200125
14059373,EFILE,208704866,201512,1/5/2017 8:43:53 AM,CHRISTS STARFISH FOUNDATION INC,990EZ,93492250005046,201642509349200504
14059366,EFILE,431259030,201607,1/5/2017 8:43:51 AM,AURORA ATHLETIC BOOSTER CLUB INC,990EZ,93492246001196,201642469349200119
14059367,EFILE,465136108,201606,1/5/2017 8:43:51 AM,ONE HIT AWAY FOUNDATION,990EZ,93492250000946,201642509349200094
14059726,EFILE,201036465,201512,1/5/2017 9:41:10 AM,WEN FOUNDATION INC,990PF,93491252004026,201622529349100402
14059724,EFILE,236417951,201512,1/5/2017 9:41:10 AM,RAU FOUNDATION CO STIFEL TRUST COMPANY NA,990PF,93491252000026,201622529349100002
14059717,EFILE,341801994,201512,1/5/2017 9:41:07 AM,ADA B SCOTT FOUNDATION,990PF,93491246000066,201612469349100006
14059709,EFILE,134203614,201512,1/5/2017 9:41:05 AM,MASCARO FAMILY FOUNDATION,990PF,93491246007056,201602469349100705
14059714,EFILE,300249718,201512,1/5/2017 9:41:06 AM,ORTHOPEDIC CARE FOUNDATION,990PF,93491252003006,201602529349100300
14059716,EFILE,952576292,201510,1/5/2017 9:41:07 AM,ALICE ONEILL AVERY FOUNDATION,990PF,93491252007056,201602529349100705
14059715,EFILE,920141709,201512,1/5/2017 9:41:07 AM,BRISTOL BAY NATIVE CORPORATION EDUCATION FOUNDATION,990PF,93491252004056,201602529349100405
14059734,EFILE,576110584,201605,1/5/2017 9:41:13 AM,NORA AND WILLIAM SMITH FOUNDATION,990PF,93491245000296,201642459349100029
14068711,EFILE,043557233,201606,1/10/2017 6:29:38 AM,WALPOLE PUBLIC LIBRARY ENDOWMENT TRUST,990,93493258004016,201612589349300401
14068731,EFILE,461215609,201512,1/10/2017 6:29:48 AM,BALTIMORE REGIONAL HOUSING PARTNERSHIP INC,990,93493252008246,201642529349300824
14068715,EFILE,420948420,201510,1/10/2017 6:29:40 AM,CENTRAL IOWA HEALTHCARE,990,93493259011816,201612599349301181
14068705,EFILE,383467198,201512,1/10/2017 6:29:35 AM,MARTIN AREA RESOURCE CENTER,990,93493257007056,201602579349300705
14068710,EFILE,611222167,201606,1/10/2017 6:29:37 AM,CORNERSTONE CHRISTIAN SCHOOL INC,990,93493257011006,201602579349301100
14068717,EFILE,042775991,201606,1/10/2017 6:29:42 AM,METROPOLITAN BOSTON HOUSING PARTNERSHIP INC,990,93493259012716,201612599349301271
14068721,EFILE,202352256,201512,1/10/2017 6:29:43 AM,CMFA COMMUNITY CHARITY FUND INC,990,93493254006076,201622549349300607
14068723,EFILE,770311459,201512,1/10/2017 6:29:44 AM,AFFORDABLE HOMES INC,990,93493256002376,201622569349300237
14068713,EFILE,943095774,201510,1/10/2017 6:29:38 AM,509 CULTURAL CENTER,990,93493259009866,201612599349300986
14068728,EFILE,861118804,201510,1/10/2017 6:29:47 AM,SALESMANSHIP CLUB CHARITABLE GOLF OF DALLAS INC,990,93493257008726,201622579349300872
14068720,EFILE,610620425,201606,1/10/2017 6:29:43 AM,FISHHOOK INTERNATIONAL INC,990,93493259015566,201612599349301556
14068707,EFILE,463069958,201606,1/10/2017 6:29:36 AM,LS AND S PRESCHOOL,990,93493257007906,201602579349300790
14068706,EFILE,232704963,201512,1/10/2017 6:29:35 AM,MEADOWS AT MARIA JOSEPH MANOR,990,93493257007706,201602579349300770
14068709,EFILE,300751919,201512,1/10/2017 6:29:37 AM,OFF BROADWAY ACROSS AMERICA INC,990,93493257008306,201602579349300830
14068704,EFILE,272406354,201606,1/10/2017 6:29:34 AM,HEALTHCARE TRANSFORMATION INSTITUTE,990,93493257001006,201602579349300100
14068732,EFILE,203079872,201606,1/10/2017 6:29:49 AM,NEW MEXICO ASSN OF SECONDARY SCHOOL PRINCIPALS,990,93493252008496,201642529349300849
14068729,EFILE,453070698,201606,1/10/2017 6:29:47 AM,OXFORD PREPARATORY ACADEMY HONOUR SOCIETY CHINO,990,93493252002296,201642529349300229
14068703,EFILE,364448397,201606,1/10/2017 6:29:34 AM,PTA FEARN ELEMENTARY SCHOOL,990,93493256006006,201602569349300600
14068725,EFILE,943398311,201606,1/10/2017 6:29:45 AM,AFGHAN COALITION,990,93493257007826,201622579349300782
14068727,EFILE,136068327,201512,1/10/2017 6:29:46 AM,COUNCIL ON FOUNDATIONS INC,990,93493257008276,201622579349300827
14068724,EFILE,363673105,201606,1/10/2017 6:29:45 AM,PTA PLEASANTDALE DISTRICT 28,990,93493256008676,201622569349300867
14070219,EFILE,237335586,201604,1/10/2017 10:36:21 AM,NORTH MYRTLE BEACH WOMANS CLUB INC,990EZ,93492257003126,201622579349200312
14070208,EFILE,020464639,201606,1/10/2017 10:36:18 AM,PTA PELHAM ELEMENTARY SCHOOL ,990EZ,93492258008566,201612589349200856
14070200,EFILE,061672191,201512,1/10/2017 10:36:15 AM,NORTH VALLEY ANIMAL DISASTER GROUP,990EZ,93492257003066,201612579349200306
14070205,EFILE,351378475,201604,1/10/2017 10:36:17 AM,PMH AMBULANCE SQUAD 1 INC,990EZ,93492258001266,201612589349200126
14070202,EFILE,471890997,201606,1/10/2017 10:36:16 AM,BT STUDIOS INC,990EZ,93492257003366,201612579349200336
14070215,EFILE,462297006,201512,1/10/2017 10:36:20 AM,MOTIONPOEMS INC,990EZ,93492256001326,201622569349200132
14070216,EFILE,680104474,201606,1/10/2017 10:36:20 AM,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS AND STUDENTS INC,990EZ,93492256002026,201622569349200202
14070218,EFILE,330028745,201606,1/10/2017 10:36:20 AM,SPIRIT OF 76 BOOSTERS,990EZ,93492256009026,201622569349200902
14070220,EFILE,455167279,201512,1/10/2017 10:36:21 AM,SERVE WHO SERVE INC,990EZ,93492257007376,201622579349200737
14070194,EFILE,271560903,201512,1/10/2017 10:36:14 AM,NUESTRO LEGADO CULTURAL INC,990EZ,93492257003256,201602579349200325
14070193,EFILE,474508043,201603,1/10/2017 10:36:13 AM,COMMUNITY SPOKE,990EZ,93492257003156,201602579349200315
14070196,EFILE,161596510,201512,1/10/2017 10:36:14 AM,YOUTH CHARACTER DEVELOPMENT FOUNDATION INC,990EZ,93492256003116,201612569349200311
14070210,EFILE,954773483,201512,1/10/2017 10:36:18 AM,TEACHERS DOCUMENTARY PROJECT,990EZ,93492259008316,201612599349200831
14070204,EFILE,452247158,201512,1/10/2017 10:36:16 AM,FRIENDS OF MOUNT MORIAH CEMETERY IN,990EZ,93492258001216,201612589349200121
14070197,EFILE,270483016,201512,1/10/2017 10:36:14 AM,BUTTERFLY FOUNDATION,990EZ,93492256009516,201612569349200951
14070199,EFILE,300783229,201606,1/10/2017 10:36:15 AM,RESOURCE CENTER OF CANDOR INC,990EZ,93492257003016,201612579349200301
14070213,EFILE,561549448,201512,1/10/2017 10:36:19 AM,HERITAGE ROSE FOUNDATION INC,990EZ,93492255001526,201622559349200152
14070212,EFILE,462404209,201512,1/10/2017 10:36:19 AM,SENIORS LAW GROUP,990EZ,93492253001276,201622539349200127
14069831,EFILE,522350871,201512,1/10/2017 9:29:07 AM,JAMES TDUNN MEMORIAL FOUNDATIONINC,990EZ,93492258005426,201622589349200542
14069809,EFILE,593605715,201512,1/10/2017 9:29:00 AM,13 UGLY MEN FOUNDATION INC,990EZ,93492253005216,201612539349200521
14069824,EFILE,650873458,201512,1/10/2017 9:29:05 AM,PASTORS ASSOCIATION OF INDIAN RIVER COUNTY INC,990EZ,93492259002266,201612599349200226
14069808,EFILE,263690930,201606,1/10/2017 9:29:00 AM,INTER INSTITUTIONAL TEACHER EDUCATION,990EZ,93492253005166,201612539349200516
14069829,EFILE,462808675,201512,1/10/2017 9:29:06 AM,DAYSPRING WOMENS CENTER INC,990EZ,93492258003476,201622589349200347
14069805,EFILE,208320603,201512,1/10/2017 9:28:59 AM,TODD FOSTER MINISTRIES INCORPORATED,990EZ,93492259011656,201602599349201165
14069826,EFILE,205617472,201512,1/10/2017 9:29:05 AM,SPRING HILL NEIGHBORHOOD ASSOC INC,990EZ,93492259007816,201612599349200781
14069816,EFILE,472641606,201512,1/10/2017 9:29:02 AM,CHRISTIAN MEDICAL MINISTRIES INC,990EZ,93492257000016,201612579349200001
14069821,EFILE,541670786,201606,1/10/2017 9:29:04 AM,ADULT COMMUNITY EDUCATION FORMERLY LITERACY VOLUNTEERS OF LOU,990EZ,93492258006366,201612589349200636
14069827,EFILE,113730281,201510,1/10/2017 9:29:06 AM,VOLUNTEER CORPS OF THE VAIL VALLEY MEDICAL CENTER,990EZ,93492253000126,201622539349200012
14069818,EFILE,161627400,201604,1/10/2017 9:29:03 AM,GUADALUPE COUNTY YOUTH LIVESTOCK AND HOMEMAKERS SHOW,990EZ,93492257002366,201612579349200236
14069828,EFILE,471330789,201512,1/10/2017 9:29:06 AM,GLOBAL VISION CHILDRENS FUND CORPORATION,990EZ,93492253008026,201622539349200802
14069825,EFILE,770326209,201512,1/10/2017 9:29:05 AM,BURTON EDUCATIONAL PARTNERSHIP FOUNDATION INC,990EZ,93492259007616,201612599349200761
14069815,EFILE,454092807,201512,1/10/2017 9:29:02 AM,JEWISH RELIEF AGENCY INC,990EZ,93492256008616,201612569349200861
14069820,EFILE,611719895,201512,1/10/2017 9:29:04 AM,GOLIAD COUNTY AREA GO TEXAN,990EZ,93492258000216,201612589349200021
14069819,EFILE,770006105,201606,1/10/2017 9:29:03 AM,FRIENDS OF THE LOMPOC PUBLIC LIBRARY SYSTEM,990EZ,93492257007366,201612579349200736
14069823,EFILE,264116118,201512,1/10/2017 9:29:05 AM,TNR OF WARREN INC,990EZ,93492258007066,201612589349200706
14069814,EFILE,562150128,201512,1/10/2017 9:29:02 AM,LIVING VINE INTL MINISTRIES INC,990EZ,93492256001066,201612569349200106
14069822,EFILE,421456691,201512,1/10/2017 9:29:04 AM,IOWA FEDERATION OF FAMILIES FOR CHILDRENS MENTAL HEALTH,990EZ,93492258006466,201612589349200646
14069813,EFILE,043242406,201604,1/10/2017 9:29:01 AM,WESTPORT BOYS BASKETBALL LEAGUE,990EZ,93492256000216,201612569349200021
14069807,EFILE,161760081,201606,1/10/2017 9:29:00 AM,PTA BRIER CREEK ELEMENTARY SCHOOL,990EZ,93492253003016,201612539349200301
14069806,EFILE,473385918,201603,1/10/2017 9:28:59 AM,OKAYAMA UNIV SILICON VALLEY OFFICE,990EZ,93492253002366,201612539349200236
14069811,EFILE,383418511,201605,1/10/2017 9:29:01 AM,LEMONADE STAND OF MUSKEGON,990EZ,93492253006216,201612539349200621
14069810,EFILE,651260880,201606,1/10/2017 9:29:01 AM,PERKIOMEN VALLEY AQUATIC CLUB,990EZ,93492253006016,201612539349200601
14069812,EFILE,311526566,201606,1/10/2017 9:29:01 AM,BRIDGEPORT HIGH SCHOOL BAND PATRONS INC CO BRIDGEPORT HIGH SCHOOL BAND OFFICE,990EZ,93492253008166,201612539349200816
14069830,EFILE,900886581,201606,1/10/2017 9:29:06 AM,PTA GREGG ANDERSON ACADEMY PTA CALIFORNIA CONGRESS OF PARENTS,990EZ,93492258004226,201622589349200422
14069803,EFILE,830295141,201604,1/10/2017 9:28:58 AM,WYOMING SOCIETY OF CERTIFIED PUBLIC ACCOUNTANTS EDUCATIONAL FUND,990EZ,93492259006156,201602599349200615
14069804,EFILE,043249952,201412,1/10/2017 9:28:59 AM,WILLIAM J STEWART MEMORIAL GOLF CLASSIC,990EZ,93492259010006,201602599349201000
14071058,EFILE,270207090,201512,1/10/2017 12:08:06 PM,ANGELA M KELSEY FOUNDATIONINC,990PF,93491258006206,201602589349100620
14071057,EFILE,464333614,201512,1/10/2017 12:08:06 PM,ALEXA ROSE HOWELL CULTURAL FOUNDATION,990PF,93491258004256,201602589349100425
14071062,EFILE,455314420,201512,1/10/2017 12:08:08 PM,GALLMAN WHITE FOUNDATION INC,990PF,93491259003206,201602599349100320
14071064,EFILE,366157637,201604,1/10/2017 12:08:08 PM,WICKLANDER FAMILY FOUNDATION,990PF,93491259006006,201602599349100600
14071056,EFILE,451534807,201512,1/10/2017 12:08:06 PM,NULI ANNAPURNAMMA CHARITIES,990PF,93491258001006,201602589349100100
14071055,EFILE,261324568,201512,1/10/2017 12:08:06 PM,TOM MUSSELMAN FOUNDATION INC,990PF,93491258000256,201602589349100025
14069774,EFILE,330830002,201512,1/10/2017 9:16:55 AM,BLOOMINGTON SAVE OUR YOUTH GOD CARES AND OPENS DOORS MINISTRIES,990,93493259016016,201612599349301601
14069778,EFILE,341325554,201603,1/10/2017 9:16:58 AM,WESTERN RESERVE CABLE TELEVISION CONSORTIUM INC,990,93493253008026,201622539349300802
14069771,EFILE,680198413,201606,1/10/2017 9:16:54 AM,FOUNDATION AIDING THE ELDERLY,990,93493259013816,201612599349301381
14069766,EFILE,133540837,201606,1/10/2017 9:16:52 AM,EL CEMI HOUSING DEVELOPMENT FUND CO INC COACACIA NETWORK,990,93493258004066,201612589349300406
14069781,EFILE,133065716,201512,1/10/2017 9:16:59 AM,PEOPLE FOR THE AMERICAN WAY FOUNDATION,990,93493253010476,201622539349301047
14069772,EFILE,201408450,201512,1/10/2017 9:16:55 AM,A-TRAIN FOR YOUTH,990,93493259013866,201612599349301386
14069779,EFILE,371446346,201606,1/10/2017 9:16:58 AM,PTA OF PS 59,990,93493253009176,201622539349300917
14069768,EFILE,521440112,201512,1/10/2017 9:16:53 AM,POSITIVE ALTERNATIVE RADIO INC,990,93493259008666,201612599349300866
14069785,EFILE,351111819,201510,1/10/2017 9:17:01 AM,COMMUNITY ACTION OF NORTHEAST INDIANA INC,990,93493258005476,201622589349300547
14069786,EFILE,262887967,201606,1/10/2017 9:17:02 AM,GLOBAL WILDLIFE CONSERVATION,990,93493258013276,201622589349301327
14069775,EFILE,231552179,201512,1/10/2017 9:16:56 AM,HOLY FAMILY HOME LITTLE SISTERS OF THE POOR,990,93493253000226,201622539349300022
14069782,EFILE,472592754,201512,1/10/2017 9:17:00 AM,CAROLYNS WISHES,990,93493253011176,201622539349301117
14069777,EFILE,232654815,201606,1/10/2017 9:16:57 AM,COUNTRY GIFT AND THRIFT SHOPPE INC,990,93493253007326,201622539349300732
14069764,EFILE,916033581,201606,1/10/2017 9:16:51 AM,LITTLE THEATRE OF WALLA WALLA,990,93493257007316,201612579349300731
14069765,EFILE,522122962,201606,1/10/2017 9:16:51 AM,RESTORATION COMMUNITY DEVELOPMENT,990,93493258002416,201612589349300241
14069763,EFILE,237322143,201512,1/10/2017 9:16:51 AM,FRIENDS OF RADNOR LAKE,990,93493256005066,201612569349300506
14069762,EFILE,680404770,201606,1/10/2017 9:16:50 AM,COURT APPOINTED SPECIAL ADVOCATES OF SONOMA COUNTY INC,990,93493256004466,201612569349300446
14069767,EFILE,471995301,201512,1/10/2017 9:16:52 AM,RESTORE SMALL GROUPS,990,93493258010066,201612589349301006
14069790,EFILE,421593360,201512,1/10/2017 9:17:04 AM,SMART START CENTRAL OKLAHOMA INC,990,93493252009346,201642529349300934
14069788,EFILE,341552671,201512,1/10/2017 9:17:03 AM,CHARLES MEADOW CORPORATION CO MERCY HOUSING INC,990,93493252002396,201642529349300239
14069789,EFILE,264740224,201512,1/10/2017 9:17:04 AM,RECYCLING GRACE WOMENS CENTER INC,990,93493252008146,201642529349300814
14069761,EFILE,237036552,201606,1/10/2017 9:16:50 AM,AMERICAN SOCIETY FOR NEUROCHEMISTRY,990,93493256001156,201602569349300115
14070540,EFILE,237151967,201606,1/10/2017 11:13:11 AM,LIONS CLUB OF TURLOCK,990EO,93492258006476,201622589349200647
14070518,EFILE,046151664,201512,1/10/2017 11:13:08 AM,ITALIAN AMERICAN WAR VETERANS OF THE US SISTO LOMBARDI POST 64,990EO,93492259003056,201602599349200305
14070521,EFILE,731430611,201606,1/10/2017 11:13:09 AM,LEFLORE COUNTY DEVELOPMENT COALITION,990EO,93492259006306,201602599349200630
14070524,EFILE,416046749,201606,1/10/2017 11:13:09 AM,ORCHID SOCIETY OF MINNESOTA CO LYNN AAZE TREASURER,990EO,93492256004276,201622569349200427
14070536,EFILE,020659939,201606,1/10/2017 11:13:11 AM,SKATING CLUB OF NATICK,990EO,93492258002476,201622589349200247
14070523,EFILE,350173300,201603,1/10/2017 11:13:09 AM,BPO ELKS 483,990EO,93492256000126,201622569349200012
14070516,EFILE,166054696,201606,1/10/2017 11:13:08 AM,OWEGO ROTARY CLUB,990EO,93492257004006,201602579349200400
14070517,EFILE,272843793,201512,1/10/2017 11:13:08 AM,NORTHERN OHIO SOCIETY HEALTHCARE ENGINEERS INC,990EO,93492259000056,201602599349200005
14070528,EFILE,386074537,201606,1/10/2017 11:13:10 AM,LIONS CLUB OF ALPENA MICHIGAN,990EO,93492257000326,201622579349200032
14070535,EFILE,860469106,201606,1/10/2017 11:13:11 AM,STRUCTURAL ENGINEERS ASSOCIATION OF ARIZONA,990EO,93492258000276,201622589349200027
14070545,EFILE,383709360,201512,1/10/2017 11:13:12 AM,MISSOURI AMBULATORY SURGERY CENTER ASSOCIATION,990EO,93492258008076,201622589349200807
14070543,EFILE,726033879,201605,1/10/2017 11:13:12 AM,KAPPA SIGMA FRATERNITY THETA MU CHAPTER,990EO,93492258007576,201622589349200757
14070533,EFILE,911642692,201606,1/10/2017 11:13:10 AM,KNIGHTS OF COLUMBUS COUNCIL NO 11357,990EO,93492257008576,201622579349200857
14070542,EFILE,270305253,201512,1/10/2017 11:13:12 AM,SI SE PUEDE WOMENS COOPERATIVE WE CAN DO IT INC,990EO,93492258007076,201622589349200707
14070539,EFILE,237251252,201605,1/10/2017 11:13:11 AM,FRATERNAL ORDER OF EAGLES 1197,990EO,93492258006326,201622589349200632
14070537,EFILE,770713212,201606,1/10/2017 11:13:11 AM,KAPPA DELTA SORORITY- ETA KAPPA CHAPTER,990EO,93492258005076,201622589349200507
14070522,EFILE,846031852,201605,1/10/2017 11:13:09 AM,LIONS CLUB INTERNATIONAL CLUB 3445,990EO,93492259010056,201602599349201005
14070519,EFILE,222672437,201604,1/10/2017 11:13:08 AM,RARITAN VALLEY CHAPTER OF THE LINKS INC,990EO,93492259003106,201602599349200310
14070529,EFILE,742115168,201512,1/10/2017 11:13:10 AM,AUSTIN CHAPTER OF CREDIT UNIONS,990EO,93492257002376,201622579349200237
14048149,EFILE,273211771,201512,1/3/2017 9:05:24 AM,HANNAHS HOUSE INC,990EZ,93492228024236,201632289349202423
14048143,EFILE,470783269,201512,1/3/2017 9:05:23 AM,CORE DEVELOPMENT INC,990EZ,93492228018486,201632289349201848
14048140,EFILE,411940312,201512,1/3/2017 9:05:22 AM,TRACY AREA MEDICAL SERVICES FOUNDATION,990EZ,93492228015586,201632289349201558
14048139,EFILE,311740650,201512,1/3/2017 9:05:21 AM,FIREMANS RELIEF ASSOC EXCELSIOR 2,990EZ,93492228014486,201632289349201448
14048134,EFILE,611184135,201512,1/3/2017 9:05:20 AM,MUHLENBERG COUNTY HIGH SCHOOL BAND BOOSTER CLUB INC,990EZ,93492228007336,201632289349200733
14048132,EFILE,463916768,201412,1/3/2017 9:05:19 AM,DELTA GRACE,990EZ,93492228003386,201632289349200338
14048131,EFILE,352409683,201512,1/3/2017 9:05:19 AM,MADISON BASKETBALL ASSOCIATION INC,990EZ,93492228003086,201632289349200308
14048130,EFILE,650763136,201512,1/3/2017 9:05:19 AM,INTERNATIONAL PERFUSION ASSOCIATION,990EZ,93492228002386,201632289349200238
14048129,EFILE,941601700,201512,1/3/2017 9:05:19 AM,CREATIVE ARTS LEAGUE OF SACRAMENTO,990EZ,93492228001386,201632289349200138
14047654,EFILE,900715770,201512,1/3/2017 9:01:48 AM,KINGS HOCKEY CLUB,990EZ,93492228035786,201632289349203578
14047671,EFILE,462768441,201512,1/3/2017 9:01:53 AM,BENNINGTON ATHLETIC LEAGUE INC,990EZ,93492229004186,201632299349200418
14047665,EFILE,900607083,201512,1/3/2017 9:01:51 AM,UNITED NEPAL,990EZ,93492228044936,201632289349204493
14047659,EFILE,953893212,201512,1/3/2017 9:01:49 AM,WOMENS HISTORY RECLAMATION PROJECT INC DBA WOMENS MUSEUM OF CALIFORNIA,990EZ,93492228041386,201632289349204138
14047650,EFILE,205134048,201512,1/3/2017 9:01:47 AM,EILEEN BAILEY MEMORIAL SCHOLARSHIP FUND,990EZ,93492228033936,201632289349203393
14047674,EFILE,043579574,201606,1/3/2017 9:01:54 AM,PTO ENGLESBY ELEMENTRY SCHOOL,990EZ,93492230002186,201632309349200218
14047670,EFILE,481249888,201509,1/3/2017 9:01:53 AM,SMOKY SOLOMON RESOURCE ENHANCEMENT INC,990EZ,93492229003036,201632299349200303
14047661,EFILE,260085978,201512,1/3/2017 9:01:50 AM,SONORA CAT RESCUE,990EZ,93492228042286,201632289349204228
14047656,EFILE,562570150,201512,1/3/2017 9:01:49 AM,GREATER ST MARK FIVE STAR MINISTRIES INC,990EZ,93492228038986,201632289349203898
14047668,EFILE,473576237,201512,1/3/2017 9:01:52 AM,PROJECT SEMICOLON INC,990EZ,93492228047036,201632289349204703
14047676,EFILE,382277108,201606,1/3/2017 9:01:54 AM,IDA BAND BOOSTERS,990EZ,93492231000186,201632319349200018
14047675,EFILE,680319825,201606,1/3/2017 9:01:54 AM,FRIENDS OF THE SAN RAFAEL PUBLIC LIBRARY,990EZ,93492230003336,201632309349200333
14047672,EFILE,208977391,201512,1/3/2017 9:01:53 AM,COMMUNITY REEL ARTS CENTER,990EZ,93492229008186,201632299349200818
14047666,EFILE,201942536,201512,1/3/2017 9:01:52 AM,HOLY SPIRIT RANCH INC,990EZ,93492228045386,201632289349204538
14047655,EFILE,391930940,201512,1/3/2017 9:01:48 AM,WATERFORD YOUTH FOOTBALL BOOSTER,990EZ,93492228038836,201632289349203883
14047652,EFILE,454947109,201512,1/3/2017 9:01:47 AM,YOUNG VOICES BIG SOUNDS,990EZ,93492228035436,201632289349203543
14047651,EFILE,263891762,201512,1/3/2017 9:01:47 AM,MAD DOG WATER POLO,990EZ,93492228034486,201632289349203448
14047648,EFILE,237366927,201512,1/3/2017 9:01:46 AM,BIRTHRIGHT OF DELAWARE INC,990EZ,93492228029886,201632289349202988
14047647,EFILE,631281616,201512,1/3/2017 9:01:46 AM,DR DAVE WELCH MEMEORIAL FOUNDATION INC,990EZ,93492228029086,201632289349202908
14047662,EFILE,352346379,201512,1/3/2017 9:01:50 AM,EHS FOOTBALL BOOSTER CLUB,990EZ,93492228044186,201632289349204418
14047658,EFILE,752565518,201512,1/3/2017 9:01:49 AM,MARSHALL YOUTH SOFTBALL ASSOCIATION,990EZ,93492228040536,201632289349204053
14048439,EFILE,942639031,201512,1/3/2017 9:46:01 AM,VERA C HENDRY FOUNDATION,990PF,93491228020686,201632289349102068
14048437,EFILE,631214244,201606,1/3/2017 9:46:01 AM,DECIMAL POINT CHARITABLE FOUNDATION,990PF,93491228019236,201632289349101923
14048436,EFILE,261316308,201512,1/3/2017 9:46:00 AM,JOHN C DUNPHY PRIVATE FOUNDATION INC,990PF,93491228019136,201632289349101913
14048435,EFILE,731711776,201512,1/3/2017 9:46:00 AM,AMELIA COUNTY FAIR ASSOCIATION INC,990PF,93491228017836,201632289349101783
14048427,EFILE,876280733,201512,1/3/2017 9:45:57 AM,LAWRENCE HERBERT FOUNDATION,990PF,93491228011086,201632289349101108
14048430,EFILE,455336734,201512,1/3/2017 9:45:58 AM,FNP CARES INC,990PF,93491228012286,201632289349101228
14048423,EFILE,640814088,201512,1/3/2017 9:45:56 AM,GILLIS FOUNDATION,990PF,93491228008336,201632289349100833
14048417,EFILE,376434457,201512,1/3/2017 9:45:55 AM,ROCKWELLMEVORACH FOUNDATION,990PF,93491228004386,201632289349100438
14048414,EFILE,371416413,201512,1/3/2017 9:45:54 AM,RUBIN FAMILY FOUNDATION CO MATTER FAMILY OFFICE,990PF,93491228000136,201632289349100013
14048428,EFILE,200499862,201512,1/3/2017 9:45:58 AM,HILLTOP FOUNDATION,990PF,93491228011136,201632289349101113
14048422,EFILE,752689278,201512,1/3/2017 9:45:56 AM,FORT PHANTOM FOUNDATION,990PF,93491228008286,201632289349100828
14048421,EFILE,010452942,201512,1/3/2017 9:45:56 AM,HAMILTON FOUNDATION,990PF,93491228006336,201632289349100633
14048416,EFILE,742760695,201509,1/3/2017 9:45:54 AM,ACID MALTASE DEFICIENCY ASSOCIATION INC,990PF,93491228003036,201632289349100303
14048415,EFILE,311667207,201512,1/3/2017 9:45:54 AM,HOAP FOUNDATION USA,990PF,93491228002036,201632289349100203
14048443,EFILE,510603609,201512,1/3/2017 9:46:03 AM,ROYAL WELLNESS INTERNATIONAL INC,990PF,93491225012146,201642259349101214
14048442,EFILE,731365278,201512,1/3/2017 9:46:02 AM,DAVID AND LISA HOLDEN FOUNDATION,990PF,93491225010146,201642259349101014
14048441,EFILE,461184621,201512,1/3/2017 9:46:02 AM,BLUE WAVE FOUNDATION INC CO JAMES E HAGSTROM,990PF,93491225005296,201642259349100529
14048438,EFILE,263050378,201512,1/3/2017 9:46:01 AM,WOLF INSPIRES FOUNDATION,990PF,93491228020586,201632289349102058
14059065,EFILE,841286060,201512,1/5/2017 8:12:37 AM,MARY WESLIN HOMES FOR PREGNANT UNWED MOTHERS,990,93493251004076,201622519349300407
14058537,EFILE,150542479,201512,1/5/2017 7:00:27 AM,VETERANS OF FOREIGN WARS ROME POST 2246,990O,93493251004126,201622519349300412
14061328,EFILE,341437080,201512,1/5/2017 6:53:33 PM,YOUNGSTOWN ALL-BREED TRAINING CLUB,990,93493251005026,201622519349300502
14062427,EFILE,943286321,201512,1/5/2017 8:42:45 PM,MERCY BOND PROPERTIES COLORADO I,990,93493251005126,201622519349300512
14062431,EFILE,471117669,201606,1/5/2017 8:42:48 PM,CHRIS LANTOS FOUNDATION,990,93493251008026,201622519349300802
