ID,OPEID,Institution Name,City,State,GiftReceivedDate,ForeignGiftAmount,GiftType,CountryGiftor,GiftorName
22189,00327700,Indiana University of Pennsylvania,Indiana,PA,08/05/2019,418029,Contract,INDIA,"People's Education Society,Bangalor"
22190,00330100,Moravian College,Bethlehem,PA,07/08/2019,947401,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
22191,00332900,Pennsylvania State University (The),University Park,PA,01/15/2016,70527,Contract,THE NETHERLANDS,ELSEVIER B.V.
22192,00332900,Pennsylvania State University (The),University Park,PA,01/29/2016,10336,Contract,GERMANY,Harrassowitz
22193,00332900,Pennsylvania State University (The),University Park,PA,02/11/2016,180000,Contract,ENGLAND,Xaar Technology Ltd.
22194,00332900,Pennsylvania State University (The),University Park,PA,02/23/2016,250000,Contract,ENGLAND,Raytheon Systems Limited
22195,00332900,Pennsylvania State University (The),University Park,PA,02/24/2016,3948171,Contract,THE NETHERLANDS,In2Care BV
22196,00332900,Pennsylvania State University (The),University Park,PA,03/07/2016,144966,Contract,SWITZERLAND,DSM Nutritional Products
22197,00332900,Pennsylvania State University (The),University Park,PA,03/17/2016,129046,Contract,GERMANY,Harrassowitz
22198,00332900,Pennsylvania State University (The),University Park,PA,03/17/2016,795635,Contract,GERMANY,Harrassowitz
22199,00332900,Pennsylvania State University (The),University Park,PA,03/17/2016,10997,Contract,GERMANY,Harrassowitz
22200,00332900,Pennsylvania State University (The),University Park,PA,03/21/2016,82244,Contract,SWITZERLAND,Novartis Pharmaceuticals Corp.
22201,00332900,Pennsylvania State University (The),University Park,PA,03/23/2016,5433,Contract,CANADA,Destiny Solutions
22202,00332900,Pennsylvania State University (The),University Park,PA,04/12/2016,42051,Contract,GERMANY,Harrassowitz
22203,00332900,Pennsylvania State University (The),University Park,PA,04/12/2016,155930,Contract,GERMANY,Harrassowitz
22204,00332900,Pennsylvania State University (The),University Park,PA,04/22/2016,500000,Contract,GERMANY,Telemetry Services GmbH
22205,00332900,Pennsylvania State University (The),University Park,PA,04/27/2016,450906,Monetary Gift,QATAR,"Construction Development Co, LLC"
22206,00332900,Pennsylvania State University (The),University Park,PA,04/29/2016,66169,Contract,ENGLAND,Raytheon Systems Limited
22207,00332900,Pennsylvania State University (The),University Park,PA,05/11/2016,373277,Contract,GERMANY,Almatis Inc
22208,00332900,Pennsylvania State University (The),University Park,PA,05/16/2016,95416,Contract,ENGLAND,Raytheon Systems Limited
22209,00332900,Pennsylvania State University (The),University Park,PA,05/19/2016,297836,Contract,CANADA,Destiny Solutions
22210,00332900,Pennsylvania State University (The),University Park,PA,06/06/2016,292411,Contract,TANZANIA,Nelson Mandela Afri Inst Sci & Tech
22211,00332900,Pennsylvania State University (The),University Park,PA,06/17/2016,120000,Contract,ENGLAND,Raytheon Systems Limited
22212,00332900,Pennsylvania State University (The),University Park,PA,06/22/2016,477484,Contract,TANZANIA,Nelson Mandela Afr Inst of ScTec
22213,00332900,Pennsylvania State University (The),University Park,PA,07/18/2016,100000,Contract,ENGLAND,Xaar Technology Ltd.
22214,00332900,Pennsylvania State University (The),University Park,PA,07/25/2016,248407,Contract,ENGLAND,London School of Hygiene & Trop Med
22215,00332900,Pennsylvania State University (The),University Park,PA,07/29/2016,28433,Contract,CANADA,DESTINY SOLUTIONS
22216,00332900,Pennsylvania State University (The),University Park,PA,08/08/2016,26250,Contract,THE NETHERLANDS,ELSEVIER B.V.
22217,00332900,Pennsylvania State University (The),University Park,PA,08/08/2016,145116,Contract,THE NETHERLANDS,ELSEVIER B.V.
22218,00332900,Pennsylvania State University (The),University Park,PA,08/09/2016,353689,Contract,SWITZERLAND,UNAIDS
22219,00332900,Pennsylvania State University (The),University Park,PA,08/12/2016,597670,Contract,DENMARK,"Novo Nordisk, Inc."
22220,00332900,Pennsylvania State University (The),University Park,PA,08/24/2016,97056,Contract,SWITZERLAND,Novartis Pharmaceuticals Corp.
22221,00332900,Pennsylvania State University (The),University Park,PA,09/01/2016,18063,Contract,CANADA,DESTINY SOLUTIONS
22222,00332900,Pennsylvania State University (The),University Park,PA,09/12/2016,149966,Monetary Gift,SWITZERLAND,DSM Nutritional Products
22223,00332900,Pennsylvania State University (The),University Park,PA,09/13/2016,4512,Contract,CANADA,DESTINY SOLUTIONS
22224,00332900,Pennsylvania State University (The),University Park,PA,09/28/2016,248407,Contract,ENGLAND,London School of Hygiene & Trop Med
22225,00332900,Pennsylvania State University (The),University Park,PA,10/05/2016,315655,Monetary Gift,CANADA,Dassault Systems
22226,00332900,Pennsylvania State University (The),University Park,PA,10/13/2016,340298,Contract,IRELAND,Jazz Pharmaceuticals PLC
22227,00332900,Pennsylvania State University (The),University Park,PA,10/18/2016,425500,Contract,FINLAND,DCA Instruments Oy
22228,00332900,Pennsylvania State University (The),University Park,PA,10/21/2016,294411,Contract,ENGLAND,University College London
22229,00332900,Pennsylvania State University (The),University Park,PA,10/26/2016,299729,Contract,THE NETHERLANDS,ELSEVIER B.V.
22230,00332900,Pennsylvania State University (The),University Park,PA,10/26/2016,14447,Contract,CANADA,DESTINY SOLUTIONS
22231,00332900,Pennsylvania State University (The),University Park,PA,11/15/2016,100000,Contract,SWITZERLAND,Novartis Pharmaceuticals Corp.
22232,00332900,Pennsylvania State University (The),University Park,PA,11/29/2016,279850,Monetary Gift,CHINA,Requested Anonymity
22233,00332900,Pennsylvania State University (The),University Park,PA,11/30/2016,14447,Contract,CANADA,DESTINY SOLUTIONS
22234,00332900,Pennsylvania State University (The),University Park,PA,12/02/2016,54457,Contract,SWITZERLAND,Novartis Pharmaceuticals Corp.
22235,00332900,Pennsylvania State University (The),University Park,PA,12/07/2016,248407,Contract,ENGLAND,London School of Hygiene & Trop Med
22236,00332900,Pennsylvania State University (The),University Park,PA,01/19/2017,34073,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
22237,00332900,Pennsylvania State University (The),University Park,PA,01/27/2017,209150,Contract,SWITZERLAND,F. Hoffmann-La Roche Ltd
22238,00332900,Pennsylvania State University (The),University Park,PA,02/03/2017,11674,Contract,GERMANY,HARRASSOWITZ
22239,00332900,Pennsylvania State University (The),University Park,PA,03/17/2017,447338,Contract,GERMANY,Nanoscribe GmbH
22240,00332900,Pennsylvania State University (The),University Park,PA,04/06/2017,250000,Contract,GHANA,University of Ghana
22241,00332900,Pennsylvania State University (The),University Park,PA,04/11/2017,207205,Contract,GERMANY,HARRASSOWITZ
22242,00332900,Pennsylvania State University (The),University Park,PA,04/11/2017,59834,Contract,GERMANY,HARRASSOWITZ
22243,00332900,Pennsylvania State University (The),University Park,PA,04/12/2017,20613,Contract,ENGLAND,PROXISENSE
22244,00332900,Pennsylvania State University (The),University Park,PA,04/28/2017,250439,Contract,GERMANY,SUSS MICROTEC LITHOGRAPHY GMBH
22245,00332900,Pennsylvania State University (The),University Park,PA,05/12/2017,11201,Contract,GERMANY,HARRASSOWITZ
22246,00332900,Pennsylvania State University (The),University Park,PA,05/12/2017,131530,Contract,GERMANY,HARRASSOWITZ
22247,00332900,Pennsylvania State University (The),University Park,PA,05/12/2017,809479,Contract,GERMANY,HARRASSOWITZ
22248,00332900,Pennsylvania State University (The),University Park,PA,06/06/2017,143545,Contract,SWITZERLAND,F. Hoffmann-La Roche Ltd
22249,00332900,Pennsylvania State University (The),University Park,PA,06/06/2017,34073,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
22250,00332900,Pennsylvania State University (The),University Park,PA,06/09/2017,325000,Contract,ENGLAND,PROXISENSE
22251,00332900,Pennsylvania State University (The),University Park,PA,06/19/2017,250000,Contract,SAUDI ARABIA,King Abdullah Univ of Sci & Tech
22252,00332900,Pennsylvania State University (The),University Park,PA,06/20/2017,25000,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
22253,00332900,Pennsylvania State University (The),University Park,PA,06/20/2017,139484,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
22254,00332900,Pennsylvania State University (The),University Park,PA,06/27/2017,8000,Contract,WALES,SPTS Technologies Limited
22255,00332900,Pennsylvania State University (The),University Park,PA,08/04/2017,86947,Contract,GERMANY,HARRASSOWITZ
22256,00332900,Pennsylvania State University (The),University Park,PA,08/29/2017,610000,Contract,WALES,SPTS Technologies Limited
22257,00332900,Pennsylvania State University (The),University Park,PA,09/06/2017,27562,Contract,THE NETHERLANDS,ELSEVIER BV
22258,00332900,Pennsylvania State University (The),University Park,PA,09/07/2017,152372,Contract,THE NETHERLANDS,ELSEVIER BV
22259,00332900,Pennsylvania State University (The),University Park,PA,09/11/2017,16000,Contract,ENGLAND,PROXISENSE
22260,00332900,Pennsylvania State University (The),University Park,PA,09/18/2017,792949,Contract,KOREA,"MTEC Global Co., LTD"
22261,00332900,Pennsylvania State University (The),University Park,PA,09/21/2017,1763,Contract,GERMANY,NANOSCRIBE GMBH
22262,00332900,Pennsylvania State University (The),University Park,PA,09/21/2017,41121,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
22263,00332900,Pennsylvania State University (The),University Park,PA,09/29/2017,311768,Contract,THE NETHERLANDS,ELSEVIER BV
22264,00332900,Pennsylvania State University (The),University Park,PA,10/03/2017,315655,Monetary Gift,CANADA,Dassault Systems
22265,00332900,Pennsylvania State University (The),University Park,PA,12/04/2017,41121,Contract,ENGLAND,UNIVERSITY OF SOUTHAMPTON
22266,00332900,Pennsylvania State University (The),University Park,PA,01/01/2018,45000,Contract,JAPAN,Toyota Motor Corporation
22267,00332900,Pennsylvania State University (The),University Park,PA,02/14/2018,255000,Contract,JAPAN,Toyota Motor Corporation
22268,00332900,Pennsylvania State University (The),University Park,PA,04/06/2018,416498,Contract,JAPAN,Global Health Innovative Tech Fund
22269,00332900,Pennsylvania State University (The),University Park,PA,04/12/2018,316838,Monetary Gift,CANADA,3Es Innovation Inc.
22270,00332900,Pennsylvania State University (The),University Park,PA,05/11/2018,428945,Contract,SWEDEN,Westinghouse Electric Sweden AB $
22271,00332900,Pennsylvania State University (The),University Park,PA,05/23/2018,1348756,Contract,GERMANY,Harrassowitz Booksellers
22272,00332900,Pennsylvania State University (The),University Park,PA,05/25/2018,250000,Contract,SAUDI ARABIA,King Abdullah Univ of Sci and Tech
22273,00332900,Pennsylvania State University (The),University Park,PA,05/29/2018,70000,Contract,JAPAN,"NGK Spark Plug Co, LTD"
22274,00332900,Pennsylvania State University (The),University Park,PA,05/31/2018,36000,Contract,JAPAN,"NGK Spark Plug Co,"
22275,00332900,Pennsylvania State University (The),University Park,PA,08/14/2018,234620,Contract,SWITZERLAND,Virtamed
22276,00332900,Pennsylvania State University (The),University Park,PA,08/14/2018,61200,Contract,SWITZERLAND,Virtamed AG
22277,00332900,Pennsylvania State University (The),University Park,PA,09/06/2018,14470,Contract,THE NETHERLANDS,ELSEVIER BV
22278,00332900,Pennsylvania State University (The),University Park,PA,09/11/2018,79995,Contract,THE NETHERLANDS,ELSEVIER BV
22279,00332900,Pennsylvania State University (The),University Park,PA,09/28/2018,819500,Contract,GERMANY,NEASPEC GMBH
22280,00332900,Pennsylvania State University (The),University Park,PA,10/04/2018,303325,Contract,TURKEY,Gurallar Cam Ambalaj
22281,00332900,Pennsylvania State University (The),University Park,PA,10/08/2018,82000,Contract,GERMANY,NEASPEC GMBH
22282,00332900,Pennsylvania State University (The),University Park,PA,11/09/2018,211353,Contract,JAPAN,"NGK Spark Plug Co, LTD"
22283,00332900,Pennsylvania State University (The),University Park,PA,11/09/2018,322147,Contract,THE NETHERLANDS,ELSEVIER BV
22284,00332900,Pennsylvania State University (The),University Park,PA,12/28/2018,7531813,Contract,THE NETHERLANDS,Elsevier BV
22285,00332900,Pennsylvania State University (The),University Park,PA,01/07/2019,1124366,Contract,GERMANY,Otto Harrassowitz GmbH & Co. KG
22286,00332900,Pennsylvania State University (The),University Park,PA,01/17/2019,12780,Contract,INDIA,Hidden Brains Infotech Private LTD
22287,00332900,Pennsylvania State University (The),University Park,PA,01/17/2019,19442,Contract,THE NETHERLANDS,Edutravel
22288,00332900,Pennsylvania State University (The),University Park,PA,01/22/2019,773,Contract,GERMANY,Attocube Systems AG
22289,00332900,Pennsylvania State University (The),University Park,PA,01/22/2019,399181,Contract,GERMANY,Attocube Systems AG
22290,00332900,Pennsylvania State University (The),University Park,PA,02/05/2019,257670,Contract,ENGLAND,LivaNova PLC
22291,00332900,Pennsylvania State University (The),University Park,PA,02/08/2019,10980,Contract,INDIA,Hidden Brains Infotech Private LTD
22292,00332900,Pennsylvania State University (The),University Park,PA,02/14/2019,228516,Contract,ETHIOPIA,Addis Ababa University
22293,00332900,Pennsylvania State University (The),University Park,PA,02/15/2019,80089,Contract,ENGLAND,Raytheon Systems Limited
22294,00332900,Pennsylvania State University (The),University Park,PA,02/22/2019,58860,Contract,THE NETHERLANDS,Edutravel
22295,00332900,Pennsylvania State University (The),University Park,PA,02/25/2019,26250,Monetary Gift,SWITZERLAND,Syngenta
22296,00332900,Pennsylvania State University (The),University Park,PA,03/07/2019,24263,Contract,GERMANY,EAS Batteries GMBH
22297,00332900,Pennsylvania State University (The),University Park,PA,03/08/2019,11050,Contract,GERMANY,Otto Harrassowitz Gmbh & Co. KG
22298,00332900,Pennsylvania State University (The),University Park,PA,03/08/2019,137693,Contract,GERMANY,Otto Harrassowitz Gmbh & Co. KG
22299,00332900,Pennsylvania State University (The),University Park,PA,03/08/2019,844126,Contract,GERMANY,Otto Harrassowitz Gmbh & Co. KG
22300,00332900,Pennsylvania State University (The),University Park,PA,03/18/2019,46456,Contract,ETHIOPIA,Addis Ababa University
22301,00332900,Pennsylvania State University (The),University Park,PA,03/22/2019,115000,Contract,ENGLAND,Raytheon Systems Limited
22302,00332900,Pennsylvania State University (The),University Park,PA,04/02/2019,19260,Contract,INDIA,Hidden Brains Infotech Private LTD
22303,00332900,Pennsylvania State University (The),University Park,PA,04/12/2019,202696,Contract,SWITZERLAND,Syngenta
22304,00332900,Pennsylvania State University (The),University Park,PA,04/15/2019,850,Contract,SWITZERLAND,Syngenta
22305,00332900,Pennsylvania State University (The),University Park,PA,04/23/2019,12960,Contract,INDIA,Hidden Brains Infotech Private LTD
22306,00332900,Pennsylvania State University (The),University Park,PA,04/29/2019,297500,Contract,CANADA,DOUGLAS HOSPITAL RESEARCH CENTRE
22307,00332900,Pennsylvania State University (The),University Park,PA,04/30/2019,185697,Contract,THE NETHERLANDS,Edutravel
22308,00332900,Pennsylvania State University (The),University Park,PA,05/01/2019,7725,Contract,THE NETHERLANDS,Elsevier BV
22309,00332900,Pennsylvania State University (The),University Park,PA,05/06/2019,4000,Monetary Gift,SWITZERLAND,Syngenta
22310,00332900,Pennsylvania State University (The),University Park,PA,05/06/2019,1500,Monetary Gift,SWITZERLAND,Syngenta
22311,00332900,Pennsylvania State University (The),University Park,PA,05/06/2019,6000,Monetary Gift,SWITZERLAND,Syngenta
22312,00332900,Pennsylvania State University (The),University Park,PA,05/07/2019,12960,Contract,INDIA,Hidden Brains Infotech Private LTD
22313,00332900,Pennsylvania State University (The),University Park,PA,05/10/2019,158000,Contract,ENGLAND,Raytheon Systems Limited
22314,00332900,Pennsylvania State University (The),University Park,PA,05/20/2019,1032482,Contract,ITALY,CENTRE FOR MARITIME RSRCH&EXPRMNTTN
22315,00332900,Pennsylvania State University (The),University Park,PA,05/23/2019,614516,Contract,GERMANY,Scottt AG
22316,00332900,Pennsylvania State University (The),University Park,PA,05/23/2019,415395,Contract,SCOTLAND,University of Edinburgh
22317,00332900,Pennsylvania State University (The),University Park,PA,05/29/2019,1440,Contract,SWITZERLAND,Syngenta
22318,00332900,Pennsylvania State University (The),University Park,PA,05/29/2019,13000,Monetary Gift,SWITZERLAND,Syngenta
22319,00332900,Pennsylvania State University (The),University Park,PA,05/29/2019,11000,Monetary Gift,SWITZERLAND,Syngenta
22320,00332900,Pennsylvania State University (The),University Park,PA,05/30/2019,357064,Contract,JAPAN,Global Health Innovative Technology
22321,00332900,Pennsylvania State University (The),University Park,PA,06/14/2019,25000,Contract,CANADA,DOUGLAS HOSPITAL RESEARCH CENTRE
22322,00332900,Pennsylvania State University (The),University Park,PA,06/14/2019,34749,Contract,CANADA,DOUGLAS HOSPITAL RESEARCH CENTRE
22323,00332900,Pennsylvania State University (The),University Park,PA,06/17/2019,5000,Monetary Gift,SWITZERLAND,Syngenta
22324,00332900,Pennsylvania State University (The),University Park,PA,06/17/2019,245063,Contract,GERMANY,Otto Harrassowitz Gmbh & Co. KG
22325,00332900,Pennsylvania State University (The),University Park,PA,06/17/2019,59260,Contract,GERMANY,Otto Harrassowitz Gmbh & Co. KG
22326,00332900,Pennsylvania State University (The),University Park,PA,06/17/2019,4000,Monetary Gift,SWITZERLAND,Syngenta
22327,00332900,Pennsylvania State University (The),University Park,PA,06/19/2019,17280,Contract,INDIA,Hidden Brains Infotech Private LTD
22328,00332900,Pennsylvania State University (The),University Park,PA,06/25/2019,2200,Contract,SWITZERLAND,Syngenta
22329,00332900,Pennsylvania State University (The),University Park,PA,06/28/2019,3291,Contract,SCOTLAND,University of Edinburgh
22330,00332900,Pennsylvania State University (The),University Park,PA,07/01/2019,30000,Contract,ITALY,Food & Agric Org United Nations
22331,00332900,Pennsylvania State University (The),University Park,PA,07/03/2019,31509,Contract,GERMANY,EAS Batteries GMBH
22332,00332900,Pennsylvania State University (The),University Park,PA,07/08/2019,24900,Contract,SWITZERLAND,Syngenta
22333,00332900,Pennsylvania State University (The),University Park,PA,07/10/2019,16800,Contract,SWITZERLAND,Syngenta
22334,00332900,Pennsylvania State University (The),University Park,PA,07/10/2019,21600,Contract,INDIA,Hidden Brains Infotech Private LTD
22335,00332900,Pennsylvania State University (The),University Park,PA,07/10/2019,59000,Contract,ITALY,Food & Agric Org United Nations
22336,00332900,Pennsylvania State University (The),University Park,PA,07/16/2019,306281,Contract,ENGLAND,London School of Hyg & Tropical Med
22337,00332900,Pennsylvania State University (The),University Park,PA,07/16/2019,32737,Contract,THE NETHERLANDS,Edutravel
22338,00332900,Pennsylvania State University (The),University Park,PA,07/18/2019,242254,Contract,ITALY,The Pantheon Institute
22339,00332900,Pennsylvania State University (The),University Park,PA,08/05/2019,8000,Monetary Gift,SWITZERLAND,Syngenta
22340,00332900,Pennsylvania State University (The),University Park,PA,08/19/2019,31355,Contract,ETHIOPIA,Addis Ababa University
22341,00332900,Pennsylvania State University (The),University Park,PA,08/19/2019,17500,Monetary Gift,SWITZERLAND,Syngenta
22342,00332900,Pennsylvania State University (The),University Park,PA,08/19/2019,10500,Monetary Gift,SWITZERLAND,Syngenta
22343,00332900,Pennsylvania State University (The),University Park,PA,08/21/2019,25920,Contract,INDIA,Hidden Brains Infotech Private LTD
22344,00332900,Pennsylvania State University (The),University Park,PA,08/26/2019,324749,Contract,GERMANY,AIB-Akademie fuer Intrnatnl Bildung
22345,00332900,Pennsylvania State University (The),University Park,PA,08/27/2019,74490,Contract,GERMANY,EAS Batteries GMBH
22346,00332900,Pennsylvania State University (The),University Park,PA,09/03/2019,422450,Monetary Gift,CANADA,3Es Innovation Inc.
22347,00332900,Pennsylvania State University (The),University Park,PA,09/09/2019,70308,Contract,GERMANY,EAS Batteries GMBH
22348,00332900,Pennsylvania State University (The),University Park,PA,09/20/2019,129600,Contract,INDIA,Hidden Brains Infotech Private LTD
22349,00332900,Pennsylvania State University (The),University Park,PA,10/01/2019,845000,Contract,DENMARK,GN Resound
22350,00332900,Pennsylvania State University (The),University Park,PA,10/03/2019,72000,Contract,ITALY,Food & Agric Org United Nations
22351,00332900,Pennsylvania State University (The),University Park,PA,10/11/2019,253320,Contract,ENGLAND,Animal & Plant Health Agncy (Gates)
22352,00332900,Pennsylvania State University (The),University Park,PA,10/14/2019,3300,Contract,SWITZERLAND,Syngenta
22353,00332900,Pennsylvania State University (The),University Park,PA,10/22/2019,87944,Contract,GERMANY,EAS Batteries GMBH
22354,00332900,Pennsylvania State University (The),University Park,PA,10/24/2019,118125,Contract,ITALY,Food & Agric Org United Nations
22355,00332900,Pennsylvania State University (The),University Park,PA,10/25/2019,582300,Contract,FINLAND,Bluefors OY
22356,00332900,Pennsylvania State University (The),University Park,PA,10/31/2019,5600,Monetary Gift,SWITZERLAND,Syngenta
22357,00332900,Pennsylvania State University (The),University Park,PA,11/06/2019,35298,Contract,THE NETHERLANDS,Edutravel
22358,00332900,Pennsylvania State University (The),University Park,PA,11/07/2019,91153,Contract,ITALY,The Pantheon Institute
22359,00332900,Pennsylvania State University (The),University Park,PA,11/12/2019,17831,Contract,ENGLAND,London School of Hyg & Tropical Med
22360,00332900,Pennsylvania State University (The),University Park,PA,11/21/2019,6600,Contract,SWITZERLAND,Syngenta
22361,00332900,Pennsylvania State University (The),University Park,PA,12/02/2019,17831,Contract,ENGLAND,London School of Hyg & Tropical Med
22362,00332900,Pennsylvania State University (The),University Park,PA,12/09/2019,580000,Contract,CHINA,PetroChina Rsrch Inst Petrol Exp Dv
22363,00332900,Pennsylvania State University (The),University Park,PA,12/20/2019,15677,Contract,ETHIOPIA,Addis Ababa University
22364,00332900,Pennsylvania State University (The),University Park,PA,12/20/2019,203621,Contract,ITALY,The Pantheon Institute
22365,00337000,Swarthmore College,Swarthmore,PA,08/06/2019,500000,Monetary Gift,LEBANON,Ali El-Yassir
22366,00337100,Temple University,Philadelphia,PA,10/01/2015,244498,Contract,JAPAN,IACE
22367,00337100,Temple University,Philadelphia,PA,01/01/2017,247541,Contract,JAPAN,IT Communications
22368,00337100,Temple University,Philadelphia,PA,03/31/2017,878139,Real Estate,JAPAN,Itochu Urban Community
22369,00337100,Temple University,Philadelphia,PA,08/01/2017,331378,Real Estate,JAPAN,Sublease
22370,00337100,Temple University,Philadelphia,PA,08/01/2017,667555,Real Estate,JAPAN,Sublease
22371,00337100,Temple University,Philadelphia,PA,08/04/2017,2829286,Real Estate,JAPAN,Taisei Biru Kanri K.K.
22372,00337100,Temple University,Philadelphia,PA,08/04/2017,1414186,Real Estate,JAPAN,Taisei Biru Kanri K.K.
22373,00337100,Temple University,Philadelphia,PA,12/14/2017,700000,Contract,CHINA,Beijing National Accounting Inst
22374,00337100,Temple University,Philadelphia,PA,01/24/2018,17846,Contract,CANADA,Destiny Solutions Inc.
22375,00337100,Temple University,Philadelphia,PA,01/24/2018,19248,Contract,CANADA,Destiny Solutions Inc.
22376,00337100,Temple University,Philadelphia,PA,01/24/2018,10711,Contract,CANADA,Destiny Solutions Inc
22377,00337100,Temple University,Philadelphia,PA,02/12/2018,17456,Contract,ENGLAND,Foundation For Intl Education
22378,00337100,Temple University,Philadelphia,PA,03/02/2018,23165,Contract,CANADA,Destiny Solutions Inc
22379,00337100,Temple University,Philadelphia,PA,03/13/2018,258150,Contract,ENGLAND,Foundation for Intl Education
22380,00337100,Temple University,Philadelphia,PA,06/04/2018,16265,Contract,ENGLAND,Foundation for Intl Education
22381,00337100,Temple University,Philadelphia,PA,06/20/2018,10121,Contract,CANADA,Destiney Solutions Inc
22382,00337100,Temple University,Philadelphia,PA,06/20/2018,12160,Contract,CANADA,Destiney Solutions Inc
22383,00337100,Temple University,Philadelphia,PA,06/20/2018,21796,Contract,CANADA,Destiny Solutions Inc
22384,00337100,Temple University,Philadelphia,PA,06/20/2018,12526,Contract,CANADA,Destiny Solutions Inc
22385,00337100,Temple University,Philadelphia,PA,06/20/2018,10037,Contract,CANADA,Destiney Solutions Inc
22386,00337100,Temple University,Philadelphia,PA,07/01/2018,4722450,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
22387,00337100,Temple University,Philadelphia,PA,07/01/2018,1337392,Contract,MALAYSIA,Embassy of Malaysia
22388,00337100,Temple University,Philadelphia,PA,07/01/2018,305000,Contract,COLOMBIA,Pontificia Universidad Javeriana Bo
22389,00337100,Temple University,Philadelphia,PA,07/01/2018,7296311,Contract,KUWAIT,Embassy of the St. of Kuwait
22390,00337100,Temple University,Philadelphia,PA,07/13/2018,670000,Contract,CHINA,Beijing National Accounting Inst
22391,00337100,Temple University,Philadelphia,PA,07/15/2018,1392300,Contract,BERMUDA,Tuhs Insurance Company Ltd
22392,00337100,Temple University,Philadelphia,PA,08/23/2018,322314,Real Estate,JAPAN,Uninest
22393,00337100,Temple University,Philadelphia,PA,09/15/2018,8388,Contract,CANADA,Destiney Solutions Inc
22394,00337100,Temple University,Philadelphia,PA,09/15/2018,235000,Contract,CANADA,Destiny Solutions Inc
22395,00337100,Temple University,Philadelphia,PA,09/15/2018,3999,Contract,CANADA,Destiny Solutions Inc
22396,00337100,Temple University,Philadelphia,PA,09/15/2018,10839,Contract,CANADA,Destiny Solutions Inc
22397,00337100,Temple University,Philadelphia,PA,10/23/2018,212100,Contract,ENGLAND,Foundation for Intl Education
22398,00337100,Temple University,Philadelphia,PA,12/06/2018,669982,Contract,CHINA,Beijing National Accounting Inst
22399,00337100,Temple University,Philadelphia,PA,12/18/2018,15336,Contract,ENGLAND,Foundation for Intl Education
22400,00337100,Temple University,Philadelphia,PA,12/26/2018,669982,Contract,CHINA,Beijing National Accounting Inst
22401,00337100,Temple University,Philadelphia,PA,01/07/2019,311682,Contract,CHINA,Lisa Shuang
22402,00337100,Temple University,Philadelphia,PA,01/21/2019,387347,Contract,ENGLAND,Astrazeneca
22403,00337100,Temple University,Philadelphia,PA,03/31/2019,409771,Real Estate,JAPAN,Itochu Urban Community
22404,00337100,Temple University,Philadelphia,PA,04/09/2019,316840,Contract,CANADA,Lungpacer
22405,00337100,Temple University,Philadelphia,PA,04/10/2019,238309,Contract,JAPAN,Mufg Bank LTD
22406,00337100,Temple University,Philadelphia,PA,06/30/2019,386950,Contract,COLOMBIA,Pontificia Universidad Javeriana Bo
22407,00337100,Temple University,Philadelphia,PA,06/30/2019,487260,Contract,ENGLAND,Foundation for Internatinal Edu
22408,00337100,Temple University,Philadelphia,PA,06/30/2019,3960044,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission
22409,00337100,Temple University,Philadelphia,PA,06/30/2019,460297,Real Estate,ITALY,Caproni Giovanelli
22410,00337100,Temple University,Philadelphia,PA,06/30/2019,7817497,Contract,KUWAIT,Embassy of the St. of Kuwait
22411,00337100,Temple University,Philadelphia,PA,06/30/2019,3023538,Real Estate,ITALY,Fattura S.E.RO. CE. S.R.L.
22412,00337100,Temple University,Philadelphia,PA,07/01/2019,1674068,Contract,EGYPT,American University in Cairo
22413,00337100,Temple University,Philadelphia,PA,07/12/2019,286037,Contract,CANADA,Destiny Solutions Inc.
22414,00337100,Temple University,Philadelphia,PA,07/14/2019,217682,Contract,SPAIN,Universidad De Oviedo
22415,00337100,Temple University,Philadelphia,PA,10/07/2019,531215,Contract,GERMANY,Bayer AG
22416,00337800,University of Pennsylvania,Philadelphia,PA,04/11/2014,1250000,Monetary Gift,SINGAPORE,Tanoto Foundation
22417,00337800,University of Pennsylvania,Philadelphia,PA,04/14/2014,316764,Monetary Gift,GERMANY,Evonik
22418,00337800,University of Pennsylvania,Philadelphia,PA,04/14/2014,345000,Monetary Gift,JAPAN,"Nomura Holdings, Inc."
22419,00337800,University of Pennsylvania,Philadelphia,PA,04/14/2014,727402,Monetary Gift,DENMARK,Novo Nordisk
22420,00337800,University of Pennsylvania,Philadelphia,PA,04/14/2014,821500,Monetary Gift,CHINA,E-House (China) Holdings Limited
22421,00337800,University of Pennsylvania,Philadelphia,PA,04/14/2014,623790,Monetary Gift,THE NETHERLANDS,DSM
22422,00337800,University of Pennsylvania,Philadelphia,PA,04/14/2014,311110,Monetary Gift,SPAIN,IESE Business School (University of
22423,00337800,University of Pennsylvania,Philadelphia,PA,04/14/2014,265000,Monetary Gift,EL SALVADOR,Grupo Agrisal
22424,00337800,University of Pennsylvania,Philadelphia,PA,04/14/2014,363886,Monetary Gift,INDIA,Indian Institute of Management Bang
